x_error,y_error,z_error,rx_error,ry_error,rz_error
-4.318866636405661874e-03,-1.266887190231143732e-02,1.655936755462681376e-01,5.687867603489259530e-03,-5.226551804571720299e-03,1.339717534827312463e-03
-4.345601295368620338e-03,-1.280416825964177802e-02,1.695286667336873832e-01,5.756540556627581795e-03,-5.241520922576224130e-03,1.340508287220245004e-03
-4.445006960879702672e-03,-1.297225951154554538e-02,1.726021265017517736e-01,5.837968141565665244e-03,-5.299937223510426537e-03,1.345576351761041539e-03
-4.486960513892642756e-03,-1.313138550399052355e-02,1.739308230866517535e-01,5.913782174370801024e-03,-5.332754917393712525e-03,1.360027239676782958e-03
-4.483325275025575041e-03,-1.328206344921701795e-02,1.752771599538197611e-01,5.988695744493970421e-03,-5.333246113173235360e-03,1.361717060441301188e-03
-4.435082540000544193e-03,-1.336584198741595092e-02,1.743347933186564225e-01,6.034938887038606738e-03,-5.305884991588773192e-03,1.349747422163756309e-03
-4.395220841876211135e-03,-1.344831108659927388e-02,1.714874318087658001e-01,6.083564075987531877e-03,-5.269535692380272578e-03,1.328438011158530841e-03
-4.403623160764295712e-03,-1.364932694314747660e-02,1.722795897942325238e-01,6.183148851909977747e-03,-5.271177707602064770e-03,1.315423997806390057e-03
-4.529886006725874527e-03,-1.385150626473664187e-02,1.726650123550879101e-01,6.281785956601050776e-03,-5.332988771385100205e-03,1.303852841797776109e-03
-4.653329179207508527e-03,-1.414231312048037752e-02,1.723728879740858977e-01,6.418432882242199392e-03,-5.394276834596079678e-03,1.300549403492300572e-03
-4.678404326612828519e-03,-1.426799517340269705e-02,1.721834847020684567e-01,6.482227477455501478e-03,-5.410070113868944118e-03,1.296951504012494680e-03
-4.736644986571008839e-03,-1.422694709667801823e-02,1.676277749394904371e-01,6.466182936074611060e-03,-5.434323651855561300e-03,1.291501263370706991e-03
-4.892022840979161520e-03,-1.449826630445025591e-02,1.662444449841847804e-01,6.593977662708816641e-03,-5.510991507220557029e-03,1.287873092921947840e-03
-4.871537037836316114e-03,-1.462815271249859675e-02,1.658735288457795498e-01,6.660215068745889769e-03,-5.500142472635567367e-03,1.285715478425476311e-03
-4.929272548392916314e-03,-1.483876391803906104e-02,1.664835272628818474e-01,6.760802733130492730e-03,-5.530979998508301319e-03,1.274755216652511932e-03
-4.924194469695263379e-03,-1.494517640080509670e-02,1.643966706191749561e-01,6.813584887089525234e-03,-5.530000171985546657e-03,1.267757795476921094e-03
-5.238822499550805853e-03,-1.519141334697085392e-02,1.653642150150576029e-01,6.930161755831484860e-03,-5.682179302770822178e-03,1.264739251971501574e-03
-5.364810460897738616e-03,-1.538257721708709280e-02,1.663138647352202515e-01,7.021797213386269353e-03,-5.744499137650586375e-03,1.258154235325829613e-03
-5.469221860175264155e-03,-1.550680896407276993e-02,1.658159361658871900e-01,7.079620809358339907e-03,-5.796977305083917363e-03,1.256755870280975998e-03
-5.492075661885073568e-03,-1.560458474490163637e-02,1.656880710820788360e-01,7.126970671681391763e-03,-5.807931585253567515e-03,1.258485144143652035e-03
-5.549596110989801941e-03,-1.562136718826131684e-02,1.589419538031142665e-01,7.132685689589033165e-03,-5.834919000363118433e-03,1.262037721457265815e-03
-5.535303843636871397e-03,-1.563180935477263486e-02,1.531826845864716624e-01,7.137928119668361139e-03,-5.826945053176850985e-03,1.261748816336801795e-03
-5.512027170325659031e-03,-1.566629445008804744e-02,1.474515150429067667e-01,7.153649543573728335e-03,-5.815469145847501804e-03,1.258677697004766984e-03
-5.485361695629784907e-03,-1.573611796569743260e-02,1.445188088703793783e-01,7.185452308192317311e-03,-5.802479757518558441e-03,1.257486700046142082e-03
-5.393696375561296379e-03,-1.583449392245810800e-02,1.413966244675715078e-01,7.229137132770200279e-03,-5.756748770161175185e-03,1.259217313869310725e-03
-5.322166943210316845e-03,-1.590347557134728917e-02,1.387478161629427387e-01,7.261769744674309579e-03,-5.719449866345817715e-03,1.258047866740735809e-03
-5.230986348486297947e-03,-1.586482527730148639e-02,1.357263796221649388e-01,7.241967233364283822e-03,-5.673253937912736689e-03,1.257514750435772492e-03
-5.174802063116371552e-03,-1.585225555620249985e-02,1.360805299276416358e-01,7.236010942307344318e-03,-5.642846602669362305e-03,1.247875808175105466e-03
-5.139052096686764354e-03,-1.592762231051313149e-02,1.360922962577896245e-01,7.271164242034006651e-03,-5.620551560500087855e-03,1.235922822212317737e-03
-5.107039225527540936e-03,-1.599277332151907011e-02,1.369302163881030987e-01,7.292613564522018414e-03,-5.597909398665685404e-03,1.241403608155394397e-03
-5.063862025769041986e-03,-1.596867104888676642e-02,1.394860322736310998e-01,7.278083726806839834e-03,-5.572889511327200340e-03,1.245462552787326461e-03
-4.978559825090629089e-03,-1.601381482978515847e-02,1.415384083101913770e-01,7.294659649106749466e-03,-5.525487243784972177e-03,1.251379633736984277e-03
-4.931190244066099154e-03,-1.606153888815716607e-02,1.455567255086975820e-01,7.313524613474098844e-03,-5.491635417909750995e-03,1.251821212100903214e-03
-4.901286685046649973e-03,-1.603151820705802505e-02,1.498365433304457150e-01,7.295302836183402938e-03,-5.464143579464381291e-03,1.258786946944423935e-03
-4.958646823765361193e-03,-1.603469404029541495e-02,1.526248446989878493e-01,7.290059794407968002e-03,-5.477062259214564299e-03,1.265195579149275404e-03
-4.951931020262412969e-03,-1.599420673853620481e-02,1.564517548479222864e-01,7.264281323555595547e-03,-5.460578902604041641e-03,1.278480767019456437e-03
-4.939376507500861310e-03,-1.602251679479978902e-02,1.622824247573078082e-01,7.270167478388632649e-03,-5.443686776590512914e-03,1.286822778505240924e-03
-4.905706314026357130e-03,-1.599901791547850977e-02,1.659672305149104687e-01,7.253960662618563586e-03,-5.417437121932325989e-03,1.302302620713057316e-03
-4.864049108623493510e-03,-1.598993153342641305e-02,1.699808582928489242e-01,7.245574170531352345e-03,-5.388864463559534662e-03,1.308121868259525455e-03
-4.827700085505760332e-03,-1.597732261540605117e-02,1.745300063480466068e-01,7.235816067885914721e-03,-5.367426133769420682e-03,1.317322815341440525e-03
-4.805646347609376402e-03,-1.605781411943051420e-02,1.782170347623714957e-01,7.258947416787396231e-03,-5.349789476726382088e-03,1.331639666802919000e-03
-4.803055845295946605e-03,-1.617703240503412868e-02,1.818921173572608518e-01,7.305989562333940410e-03,-5.343100104788846803e-03,1.317540173442322427e-03
-4.751836786435223101e-03,-1.619654735861990671e-02,1.850768616456958116e-01,7.314599983210219591e-03,-5.321006295813457583e-03,1.304428778204740720e-03
-4.821703360087568370e-03,-1.617512497508091784e-02,1.873543146011789062e-01,7.303980813881926111e-03,-5.348891834836774078e-03,1.293550544617835937e-03
-4.883591518096529714e-03,-1.620475858744822514e-02,1.921380000585957148e-01,7.317875898771953290e-03,-5.377556876276742490e-03,1.278832498242804365e-03
-4.867115984558800790e-03,-1.623079966851832465e-02,1.976477808971328631e-01,7.329942313008314461e-03,-5.373461837298787978e-03,1.284832437755110014e-03
-5.013081949598801462e-03,-1.629096448025577071e-02,2.026122375990876412e-01,7.357612831588036632e-03,-5.443467259180607108e-03,1.285538597143720237e-03
-5.019002700004651304e-03,-1.634491808078765776e-02,2.059403805701777168e-01,7.388275452386329489e-03,-5.440168772527411399e-03,1.284690774730228328e-03
-5.102313455167453021e-03,-1.651742300135397579e-02,2.096252070762469888e-01,7.470906705580348736e-03,-5.475926287649149175e-03,1.286109957169294035e-03
-5.191820103494013475e-03,-1.671239236468386596e-02,2.136737184677083290e-01,7.561718709465412025e-03,-5.519751844519485418e-03,1.287911939433711468e-03
-5.195527257206983274e-03,-1.677736756291335618e-02,2.146257852064736849e-01,7.595962501493529369e-03,-5.520564872280410602e-03,1.299463669199700045e-03
-5.148878868758670867e-03,-1.690227416203208405e-02,2.140147660268182372e-01,7.655094725776209405e-03,-5.490451082852297431e-03,1.299537460025887523e-03
-5.115955538972108418e-03,-1.702338739357881631e-02,2.143842673910000274e-01,7.712019595541990367e-03,-5.470626365188244362e-03,1.307717706080495194e-03
-5.211927573244594034e-03,-1.730784564400850156e-02,2.157966047537211995e-01,7.840368754449846683e-03,-5.515888034450661982e-03,1.306583893250657519e-03
-5.288397792046462507e-03,-1.759352717912097269e-02,2.159481215283609590e-01,7.963707903692628098e-03,-5.561028350701443558e-03,1.313349861184204574e-03
-5.431799475233722342e-03,-1.778127554977215752e-02,2.171159238693577409e-01,8.047262912515276354e-03,-5.636410238138340328e-03,1.315808082040030493e-03
-5.511535170020563298e-03,-1.802939623375447373e-02,2.173602822490457998e-01,8.157613384328273390e-03,-5.679482128199652737e-03,1.318732255942819866e-03
-5.471542830881184413e-03,-1.808580624846447063e-02,2.138409634343751975e-01,8.183615326535328277e-03,-5.659324281118367599e-03,1.320084148950954016e-03
-5.614203172254021712e-03,-1.810268252372968997e-02,2.104130469228895350e-01,8.194501468314362852e-03,-5.723979877163627022e-03,1.317336126566755021e-03
-5.740667215166856199e-03,-1.831463610020105798e-02,2.100937970370930774e-01,8.297036139549174988e-03,-5.787561864079875454e-03,1.318205636015010651e-03
-5.700289471901589730e-03,-1.842006582486497429e-02,2.077421647724778664e-01,8.346871074486707232e-03,-5.767289627709165124e-03,1.328760443817888050e-03
-5.919366694909789992e-03,-1.873469099401747079e-02,2.090689605971605136e-01,8.490279805944165453e-03,-5.873813301874734709e-03,1.320629773540038044e-03
-5.936402485913002021e-03,-1.889082875325367311e-02,2.086208708348170626e-01,8.558529421308849403e-03,-5.884820887489958935e-03,1.317710016134569307e-03
-6.159433538321824365e-03,-1.921578260205925384e-02,2.097718160520384290e-01,8.705364336925622976e-03,-5.990375246664896881e-03,1.311475068608567492e-03
-6.248041778128599066e-03,-1.945172662818482959e-02,2.114200372057664090e-01,8.814233619280509996e-03,-6.034494874152736797e-03,1.301242148048840528e-03
-6.327814201185106950e-03,-1.953657895137718079e-02,2.094422953535404197e-01,8.848437223986895667e-03,-6.074399255301863275e-03,1.303499213803682505e-03
-6.402833457268671848e-03,-1.961222631309322492e-02,2.087450825994552339e-01,8.881544525101757112e-03,-6.110641994073229104e-03,1.302920234843839850e-03
-6.484796941348029177e-03,-1.966031338782514570e-02,2.050319112262933841e-01,8.900135409996833349e-03,-6.150471982165399594e-03,1.303249027076331008e-03
-6.590392405182794039e-03,-1.965352900219376545e-02,1.994834566589349656e-01,8.895116774733003231e-03,-6.199633508358027081e-03,1.298877824446049989e-03
-6.602624164271740821e-03,-1.963129496781499533e-02,1.928315699588101229e-01,8.883157570808033685e-03,-6.204547365777197086e-03,1.296643147069790692e-03
-6.562291711619726298e-03,-1.971349618490193800e-02,1.891335414226946732e-01,8.918655789192953334e-03,-6.185777294592882149e-03,1.295131277024006745e-03
-6.506710215115117310e-03,-1.973229490762443486e-02,1.854466507703684819e-01,8.925499747121874716e-03,-6.156226206203897593e-03,1.298624084203960820e-03
-6.487729958354119392e-03,-1.974859809928410440e-02,1.829378989972605396e-01,8.932450720342521508e-03,-6.145025700643639600e-03,1.303159280144679071e-03
-6.418823040458944938e-03,-1.973271698153258868e-02,1.808422257747051010e-01,8.921791879709355805e-03,-6.111683977853741255e-03,1.313554895793431383e-03
-6.415263273879961287e-03,-1.983321168547758084e-02,1.801033813228121172e-01,8.962012409457395176e-03,-6.107180922701605473e-03,1.314053606711394154e-03
-6.436461184898526269e-03,-1.986103807015530617e-02,1.805679050225200699e-01,8.968943605809425249e-03,-6.112416001053920696e-03,1.318505588468032313e-03
-6.397365836512220079e-03,-1.995904733395837544e-02,1.822706389140603678e-01,9.007647433143663868e-03,-6.090296477637124548e-03,1.319702133510507192e-03
-6.355973088819068424e-03,-1.995569462692697513e-02,1.838841647645937938e-01,9.002459309583330307e-03,-6.064598888555821840e-03,1.319841314054268468e-03
-6.257095294296398727e-03,-1.994801111490298803e-02,1.874679204520657283e-01,8.994457402817264760e-03,-6.012360426991446988e-03,1.328410044633775112e-03
-6.216783884713738932e-03,-2.001504182070535515e-02,1.908959084975143661e-01,9.019869274570921358e-03,-5.981252135263769205e-03,1.331095922735196432e-03
-6.166494643208557391e-03,-2.000571948655168603e-02,1.942625033945936108e-01,9.012554228906576731e-03,-5.946873501535521536e-03,1.337562919985010304e-03
-6.162978210837713119e-03,-2.000526284570229574e-02,1.995249082110350791e-01,9.010359360403872447e-03,-5.934636810873898487e-03,1.339110540243390948e-03
-6.119814620131341573e-03,-2.001681521230534722e-02,2.030165851516512188e-01,9.012497357482619417e-03,-5.903748341261072681e-03,1.344755166649771669e-03
-6.141175302976868006e-03,-2.001854773694658127e-02,2.068709350605139052e-01,9.010671124503360357e-03,-5.892474834584190795e-03,1.351786885072083118e-03
-6.134270486151606645e-03,-1.997667208950829401e-02,2.119513009247961932e-01,8.990300840814936453e-03,-5.865948092522932193e-03,1.357337183266749776e-03
-6.144496594691836733e-03,-1.995429858785778207e-02,2.151298256012766918e-01,8.977289798712762003e-03,-5.852273717352238225e-03,1.362627476637105588e-03
-6.117837981169750583e-03,-1.992764901673555605e-02,2.186114199250068779e-01,8.963331163863753892e-03,-5.827936643640676921e-03,1.365800755899855209e-03
-6.095208427127837836e-03,-2.004636168034511223e-02,2.238948572056900232e-01,9.003571673782219398e-03,-5.808131526342758671e-03,1.373853606507400909e-03
-6.068208906507529914e-03,-2.015681570594337821e-02,2.272012047743667829e-01,9.042946484858220904e-03,-5.792785059221086316e-03,1.376654971807437199e-03
-6.098146086323094975e-03,-2.017354065871970401e-02,2.296933357906696394e-01,9.050452647294763425e-03,-5.802118856662530182e-03,1.367780029087958035e-03
-6.145016976130480806e-03,-2.022561936582172384e-02,2.332118762587946925e-01,9.072046150700709133e-03,-5.821458203551207848e-03,1.364364402699135611e-03
-6.199709321842668264e-03,-2.026026846106272414e-02,2.375479774525541821e-01,9.083715647505492818e-03,-5.842747552370164063e-03,1.369693936860950532e-03
-6.138250278489592975e-03,-2.033185521352296257e-02,2.431144691505945366e-01,9.112361610845408355e-03,-5.820165991247675495e-03,1.380149274006583484e-03
-6.288445266528332536e-03,-2.041402394392937900e-02,2.482906601117794709e-01,9.149964022119483342e-03,-5.894943253015731341e-03,1.382600374381656423e-03
-6.308996385044243760e-03,-2.052170055067031526e-02,2.530744979497145941e-01,9.207976627191973365e-03,-5.904607335343679993e-03,1.367497747927215674e-03
-6.430490968990266142e-03,-2.071318313480343190e-02,2.576891111998348416e-01,9.300416166341645904e-03,-5.965811906031620072e-03,1.363077989323615950e-03
-6.473857440128859969e-03,-2.091632042075041581e-02,2.603460302325693032e-01,9.393436479766955130e-03,-5.987045493997258765e-03,1.360068001725343260e-03
-6.431553303009315131e-03,-2.097684453178539493e-02,2.612569765719395809e-01,9.422675877553377335e-03,-5.965946107361319237e-03,1.365267350065463249e-03
-6.488013169083109433e-03,-2.115998554365511666e-02,2.630220890231528275e-01,9.500155958629770761e-03,-5.993542720885165070e-03,1.376240019854883074e-03
-6.629276034573310279e-03,-2.136001233234949975e-02,2.629909838566626412e-01,9.582204254774700017e-03,-6.067339577823112860e-03,1.393856339163727443e-03
-6.797665098648016449e-03,-2.162926746718816726e-02,2.646970067914592439e-01,9.695233252505663230e-03,-6.154703938931363298e-03,1.401444857414163711e-03
-6.915967825241207262e-03,-2.182676128500240717e-02,2.649304261849118047e-01,9.775076621037347147e-03,-6.217992124475233383e-03,1.421201593232580438e-03
-7.032933091788143819e-03,-2.201730137273423538e-02,2.633212025759409380e-01,9.856102166238179738e-03,-6.277535796966965398e-03,1.429978329262249562e-03
-7.099924054884620798e-03,-2.215023478040154675e-02,2.616168511096921279e-01,9.910583850875228501e-03,-6.307645850082381836e-03,1.437949619865585074e-03
-7.043109913706404462e-03,-2.219626902886971676e-02,2.582454636782449686e-01,9.932429798932220291e-03,-6.274583135022808282e-03,1.438333544731407740e-03
-7.172481574579821738e-03,-2.239444932172375904e-02,2.553394631459324771e-01,1.002593775271886679e-02,-6.337196040414065992e-03,1.434237980157608170e-03
-7.361303709867925323e-03,-2.263460835191590317e-02,2.558125808371584098e-01,1.013726614046701717e-02,-6.427754034804397144e-03,1.426021914097010731e-03
-7.386995357895912925e-03,-2.273745561531546194e-02,2.543531472909894564e-01,1.018711414584717867e-02,-6.439559455189797395e-03,1.424898014298121894e-03
-7.635806262032189540e-03,-2.307471551088190881e-02,2.541844308761448401e-01,1.034144553029216033e-02,-6.558455962486645432e-03,1.412532024070556726e-03
-7.695030883703378108e-03,-2.328364891542302612e-02,2.551123334677449783e-01,1.044029020414971413e-02,-6.588914320775506386e-03,1.397522263467832187e-03
-7.847863805176704885e-03,-2.350693320303933950e-02,2.552819651014991420e-01,1.054239030506895838e-02,-6.661098183285913202e-03,1.389563068980838745e-03
-8.008656101802803448e-03,-2.373500653598317744e-02,2.554353564581840486e-01,1.064955923697393295e-02,-6.734679026227634140e-03,1.376279117840557191e-03
