x,y,z,qw,qx,qy,qz
-2.462104183384355993e-03,1.280740619151388149e-02,7.894328589620019931e-01,2.142263746551354986e-01,2.140428431764418438e-01,6.751250701378903596e-01,-6.726803560074958721e-01
-2.551998865998228623e-03,1.260616399805487495e-02,8.048563564208843779e-01,2.142296571821805662e-01,2.140720321636315759e-01,6.751508421023074691e-01,-6.726441551351526327e-01
-2.621117438971647291e-03,1.234354228753886153e-02,8.227119063124762599e-01,2.142320624992022637e-01,2.141025709724858617e-01,6.751876970420760404e-01,-6.725966742880366001e-01
-2.720460993617474822e-03,1.227733260605865309e-02,8.364505069740231225e-01,2.142416382260734220e-01,2.141285547818950752e-01,6.751936955330933854e-01,-6.725793306291751872e-01
-2.782842344179232204e-03,1.218704603300508130e-02,8.497318365566793874e-01,2.142484528999096249e-01,2.141461320343041042e-01,6.752055510246564030e-01,-6.725596616139207784e-01
-2.889336436527755510e-03,1.187123099853545222e-02,8.654424170918910697e-01,2.142503227129549381e-01,2.141836948020272580e-01,6.752512165137913858e-01,-6.725012555341378651e-01
-2.895178682015787583e-03,1.177645952587186816e-02,8.784566012174988003e-01,2.142436901573430974e-01,2.141951210836720021e-01,6.752663829890124259e-01,-6.724845004434315543e-01
-2.915331695656924599e-03,1.164252465779997900e-02,8.896889046454352634e-01,2.142361554339815011e-01,2.142096248808623704e-01,6.752872951687938219e-01,-6.724612816340297394e-01
-3.077304607692989569e-03,1.145635966149396306e-02,9.009531227863353253e-01,2.142490330721630032e-01,2.142510824919579004e-01,6.753087188057467216e-01,-6.724224563350100770e-01
-3.179339305507890030e-03,1.136396685757504882e-02,9.099135561500917291e-01,2.142569447007709738e-01,2.142766209144599809e-01,6.753181259181396667e-01,-6.724023499240487922e-01
-3.355594958130882297e-03,1.130526176412062316e-02,9.162770664376035379e-01,2.142794943070363278e-01,2.143101117074959205e-01,6.753180630119106631e-01,-6.723845537408501549e-01
-3.420978442926429341e-03,1.133588765389208219e-02,9.183666706424463699e-01,2.142893882306199649e-01,2.143203509231318415e-01,6.753093352662661308e-01,-6.723869027384202779e-01
-3.527751359430061212e-03,1.134318839275619099e-02,9.139792895689018426e-01,2.143055880899014110e-01,2.143383183663274405e-01,6.753019020535129258e-01,-6.723834778429965686e-01
-3.581639956236439600e-03,1.132358737669959120e-02,9.091782977011330091e-01,2.143108521940997879e-01,2.143509576221314106e-01,6.753018379109058111e-01,-6.723778352328895203e-01
-3.581610222107079952e-03,1.132527884311016614e-02,9.019460250334130347e-01,2.143095367413324348e-01,2.143512546197073876e-01,6.753023159119512231e-01,-6.723776797519593895e-01
-3.619669899438295382e-03,1.131661853651547665e-02,8.937120475442351664e-01,2.143115818999949962e-01,2.143584289750226635e-01,6.753027371966530135e-01,-6.723743175684133710e-01
-3.542899421805169313e-03,1.123666021733732423e-02,8.851111911733381410e-01,2.142953933401959554e-01,2.143477913124389733e-01,6.753202069327831625e-01,-6.723653224705399278e-01
-3.466587856247219969e-03,1.126067789487489312e-02,8.752888735373031137e-01,2.142841030735900265e-01,2.143299846902753103e-01,6.753212261761303292e-01,-6.723735734757734228e-01
-3.367775756995154430e-03,1.128977911658940979e-02,8.628901161280939647e-01,2.142691352719477416e-01,2.143105935789513250e-01,6.753211793472182478e-01,-6.723845714133629414e-01
-3.309197479199560074e-03,1.136156058402361044e-02,8.504588536137278609e-01,2.142615721739051793e-01,2.142941304637083766e-01,6.753125420126342426e-01,-6.724009034339587521e-01
-3.224254588719652204e-03,1.131604451507947293e-02,8.391013475991873083e-01,2.142417327244306169e-01,2.142826656741425584e-01,6.753238705025371713e-01,-6.723995011005658995e-01
-3.205815701750351285e-03,1.123773904911435154e-02,8.263979312385094644e-01,2.142338271515500103e-01,2.142777968341749162e-01,6.753373920019652976e-01,-6.723899910408213110e-01
-3.180794750948882747e-03,1.124018160172779619e-02,8.129469279548122707e-01,2.142286180876538937e-01,2.142696713964425959e-01,6.753383185104173680e-01,-6.723933095022859296e-01
-3.116175733218654736e-03,1.115816217559145729e-02,7.995133372121465687e-01,2.142139086610229948e-01,2.142587080665624422e-01,6.753540772522250712e-01,-6.723856614269893006e-01
-3.098700123584525665e-03,1.108202058571818027e-02,7.868426176356032586e-01,2.142067175671197587e-01,2.142562199606774520e-01,6.753655116857690821e-01,-6.723772601618092093e-01
-3.029770801634435254e-03,1.110139245148251269e-02,7.741939414611447301e-01,2.141972933603356888e-01,2.142366028243859466e-01,6.753665545746752041e-01,-6.723854657034943338e-01
-2.989428981653393259e-03,1.101717436797616800e-02,7.623002986315299268e-01,2.141901780266882993e-01,2.142227322931986588e-01,6.753798088359685980e-01,-6.723788384701162579e-01
-2.998242390679452685e-03,1.104028649143950352e-02,7.503743232249097117e-01,2.141937206057260012e-01,2.142118277892843814e-01,6.753751855441760821e-01,-6.723858279584868924e-01
-2.992783667599467623e-03,1.105818749715765589e-02,7.393534326463231388e-01,2.141966509618434544e-01,2.141986566541997927e-01,6.753726873205971870e-01,-6.723915997583709281e-01
-2.997913085019826302e-03,1.110369211628798453e-02,7.287100212401133037e-01,2.142017304712823811e-01,2.141880159767245440e-01,6.753655902514998921e-01,-6.724004996869837880e-01
-3.013627030749104277e-03,1.109580177932735848e-02,7.193901390221880687e-01,2.142098642639192752e-01,2.141807775027706473e-01,6.753639701983228383e-01,-6.724018414298857937e-01
-3.000047404297099315e-03,1.105397333069736698e-02,7.120352979113664382e-01,2.142050584809171987e-01,2.141758534703429584e-01,6.753684319096985300e-01,-6.724004594668805401e-01
-2.989102403851146093e-03,1.097495183001359620e-02,7.054411859851140720e-01,2.142070318586164202e-01,2.141670322705634399e-01,6.753782618796850823e-01,-6.723927670425344783e-01
-3.056876362471388445e-03,1.099507593168214462e-02,6.990989402545696452e-01,2.142161592775296552e-01,2.141749258476137729e-01,6.753701626477018882e-01,-6.723954800917166796e-01
-3.117792703021568350e-03,1.103197420970301705e-02,6.944966248980826151e-01,2.142271391329496066e-01,2.141798805553506435e-01,6.753596070744776192e-01,-6.724010059156775299e-01
-3.131142227854924551e-03,1.099831958802320597e-02,6.947602998271839025e-01,2.142275418798042508e-01,2.141829024671579873e-01,6.753624497142106664e-01,-6.723970598589055214e-01
-3.143761644354099716e-03,1.101632014830268569e-02,6.980321635721359330e-01,2.142302424131859451e-01,2.141828399376020098e-01,6.753591189137916340e-01,-6.723995648510178169e-01
-3.217278245622099981e-03,1.091258811084279065e-02,7.039903822348739793e-01,2.142416436709746186e-01,2.141989551951113402e-01,6.753722388602475535e-01,-6.723776206027223257e-01
-3.300467854988905266e-03,1.081736956813531686e-02,7.110829955082402787e-01,2.142500600121670373e-01,2.142203902148539507e-01,6.753832772940905338e-01,-6.723570219403316450e-01
-3.380702759269975637e-03,1.066157347823259646e-02,7.199223780490480173e-01,2.142604896846296292e-01,2.142393631461743109e-01,6.754039932495472520e-01,-6.723268429427685655e-01
-3.379425502921407348e-03,1.056602671171560232e-02,7.287729682710774037e-01,2.142497691297119422e-01,2.142453244058244444e-01,6.754212555116443362e-01,-6.723110180572550165e-01
-3.468213723723850318e-03,1.040058539487056545e-02,7.401521690144750032e-01,2.142567389111935394e-01,2.142697913612775507e-01,6.754426343021353585e-01,-6.722795208156548963e-01
-3.483240336742211667e-03,1.021249527849822994e-02,7.534465842813263814e-01,2.142556320642022005e-01,2.142871804418964299e-01,6.754706273757317136e-01,-6.722462048830526449e-01
-3.561125605911638625e-03,1.003238015077102807e-02,7.666641160531039167e-01,2.142639836507162221e-01,2.143126196473988943e-01,6.754951129517510200e-01,-6.722108290918077378e-01
-3.616057449762649211e-03,9.870147743046658179e-03,7.803364669183685542e-01,2.142654066411325553e-01,2.143328273002391704e-01,6.755194014950689496e-01,-6.721795242806340998e-01
